geoid,rate_2010,state,urbanity,name,total_pop,total_hholds,speak_only_english,educ_less_than_hs,educ_hs_grad,educ_some_college,educ_college_grad,educ_post_grad,income_u10k,income_10k_to_u15k,income_15k_to_u25k,income_25k_to_u35k,income_35k_to_u50k,income_50k_to_u65k,income_65k_to_u75k,income_75k_or_more,marital_never_married,livinginarea_1_to_4,livinginarea_5_to_17,livinginarea_18_to_19,livinginarea_20_to_49,livinginarea_50_plus,citizenship_non_citizen,incomepovertyratio_u1,incomepovertyratio_1_to_2,incomepovertyratio_2_plus,hh_with_earnings,employ_employed,employ_unemployed,inequality_index_gini,hhtype_married_couple,hhtype_m_householder,hhtype_f_householder,hhtype_living_alone,traveltowork_drove_alone,traveltowork_carpooled,traveltowork_public_transit,commutetime_u10,commutetime_10_30,commutetime_30_60,commute_time_60_90,commutetime_90_plus,structure_year_built_median,worktype_for_profit,worktype_non_profit,worktype_government
_05003,0.65,AR,non_core,"Ashley County, Arkansas",1970.0,867.0,0.9552174742464709,0.2005628894994304,0.4304094351001809,0.2295785029819741,0.10768612209341286,0.031763050325001665,0.2258498067984544,0.1058968471747774,0.18698549588396707,0.11261690093520747,0.10690485523884193,0.06356050848406787,0.01736013888111105,0.04295234361874895,0.192921543372347,0.04903623059075495,0.19355702302338032,0.036676780296269855,0.3726128859539533,0.34811708013564163,0.016161525719657968,0.2546197237891461,0.31958762886597936,0.42579264734487454,0.7403642524354087,0.5296075281156759,0.05571494147349093,0.456,0.5532613299449386,0.03727234222786955,0.12007623888182975,0.25857687420584496,0.8375278396436525,0.08775055679287305,0.002783964365256125,0.3474432780223501,0.4509538322609775,0.13771306016480414,0.03589569928885879,0.02799413026300937,1972.0,1.0732519868347117,1.0411013887773943,3.2069920526611537
_05005,0.73,AR,micropolitan,"Baxter County, Arkansas",3601.0,1809.0,0.9731406004759252,0.17186350698775146,0.3862291726630209,0.30877226646199113,0.08733889795004637,0.045796155937190185,0.22502058547942871,0.1429909991765808,0.2150827678241858,0.14265027399982966,0.10235952184900196,0.05201737698401431,0.014821545188676566,0.031857804026235836,0.1542633237740992,0.04148373578128118,0.1344043105168629,0.02165236479744562,0.3029335461983636,0.4995260427060467,0.0060046300762033366,0.2742561448900388,0.31881558142877675,0.4069282736811844,0.6029085257548845,0.4510531767955801,0.03899056169429098,0.425,0.5566163410301954,0.025699378330372995,0.07160301953818828,0.3016207815275311,0.8350420001322839,0.11204444738408624,0.0007275613466499108,0.2653856673960613,0.5765864332603938,0.12465809628008752,0.0162746170678337,0.01709518599562363,1979.0,0.9650127226463104,1.090285350781534,4.546483097055616
_05007,0.77,AR,medium_metro,"Benton County, Arkansas",14248.0,5793.0,0.8603703741999524,0.16798304758235408,0.3123971963309278,0.27018656550538656,0.17441429693404265,0.07501889364728895,0.17918045461574145,0.0985681150456162,0.15897324880160815,0.1427617133137467,0.12199164991495284,0.06717179526828514,0.027314055976496058,0.08385340961806093,0.23210143807020256,0.06466494253447433,0.19382008447582053,0.02743966369436928,0.4293338791975795,0.2847414300977563,0.07021354635570735,0.14954607058648794,0.2604385199487589,0.5900154094647532,0.8161944854284825,0.6229233473404356,0.03587246186897165,0.43799999999999994,0.5929179582278652,0.045115529867211714,0.08955425910635245,0.23004453348132706,0.7968666032822124,0.11663428547807035,0.0011781240957380846,0.1714949735163766,0.5891579288725544,0.21346881418225053,0.01557669441141498,0.010301589017403523,1991.0,1.0061663560901235,0.9179739115703879,4.035337963747248
_05009,0.75,AR,micropolitan,"Boone County, Arkansas",2945.0,1371.0,0.9771005812929364,0.16031390134529147,0.4168401665598975,0.2770659833440102,0.09957559256886613,0.046204356181934664,0.23452957631166,0.11445043324009005,0.18646380569011395,0.15862727706897728,0.10923108412362692,0.04676946169065975,0.013270109845125196,0.04202770007504947,0.18864706283686972,0.05105946305746616,0.17861104947858886,0.02132793432438429,0.3821278011981362,0.3668737519414245,0.0050356346825899114,0.19916062571537585,0.27712069184789523,0.523718682436729,0.7105301170013,0.5501402888911981,0.04049326266929925,0.444,0.5730174779719774,0.046656073956377296,0.07373970821898021,0.2646251625018056,0.779854821095908,0.13188154429241344,0.0008993383439326781,0.2295003748892373,0.5617885624701793,0.17401676777315794,0.01935791697907437,0.015336377888351169,1978.0,0.9887118977384464,0.9721140609636184,3.9483972468043262
_05011,0.51,AR,non_core,"Bradley County, Arkansas",906.0,430.0,0.8933823529411765,0.37849029815428303,0.3661855182205395,0.1610269758637009,0.06601987695220066,0.028277330809275913,0.36116020376338503,0.11269362719617425,0.19482274664726065,0.09294105416363448,0.08795093045015075,0.03129223411997089,0.007485185570225595,0.029732820459507224,0.33049173510759955,0.055605090378536115,0.16519413147442652,0.014347086001459026,0.4154980951608981,0.3493555969846802,0.0444555861953706,0.3979328165374677,0.2620893318567737,0.3399778516057586,0.7143437626980902,0.5007905554969959,0.05428481079371772,0.47,0.4924827305973182,0.0337261275904104,0.18183665176757416,0.2738724095895977,0.6774193548387096,0.1586570111915734,0.0008777704630239193,0.3570949720670391,0.4384357541899441,0.12782122905027932,0.061229050279329615,0.015418994413407822,1973.0,1.005282101622026,1.2270368812228298,3.8382181087271534
_05013,0.48,AR,micropolitan,"Calhoun County, Arkansas",572.0,336.0,0.9588589171356492,0.2114176454520623,0.4501502321770008,0.2387325867249385,0.07265774378585088,0.0270417918601475,0.24259425493716336,0.11377917414721725,0.19052962298025133,0.15282764811490127,0.10098743267504487,0.04578096947935368,0.006283662477558349,0.02356373429084381,0.2710951526032316,0.028100412139378046,0.16616710378418886,0.0359685275384039,0.3969651554889472,0.372798801049082,0.004805026797264831,0.14925373134328354,0.3845478489903424,0.46619841966637393,0.6882661996497373,0.5238738738738739,0.03783783783783784,0.414,0.4667250437828371,0.11514886164623467,0.11077057793345008,0.28896672504378285,0.8037100949094047,0.1182053494391717,0.0,0.14735461303017053,0.5111499781372978,0.3065150852645387,0.017927415828596416,0.017052907739396588,1975.0,1.1083651642475172,0.6744079449961803,2.1752100840336133
_05015,0.65,AR,non_core,"Carroll County, Arkansas",2178.0,981.0,0.8765103820435616,0.2357878068091845,0.3541831617841119,0.2589073634204275,0.09949854842966482,0.05162311955661125,0.24685816876122085,0.12275583482944345,0.20394973070017952,0.1293087971274686,0.09780071813285457,0.05206463195691203,0.01355475763016158,0.03662477558348295,0.2235637342908438,0.05199255121042831,0.16290502793296088,0.02495344506517691,0.3631284916201117,0.3970204841713222,0.0621133926283811,0.2441041886659627,0.3218936994016192,0.43400211193241817,0.7563079777365491,0.5777545169071133,0.03772812087562008,0.456,0.5529684601113173,0.03831168831168831,0.08738404452690167,0.2588126159554731,0.7261057967459733,0.14724879404791105,0.0,0.2872967661247097,0.4389851706271217,0.2255672681793818,0.034572092192245836,0.013578702876541004,1982.0,0.9865951742627346,0.9878697314639828,4.432426493209686
_05017,0.59,AR,non_core,"Chicot County, Arkansas",1093.0,474.0,0.9558169934640522,0.28538396008275524,0.4389679931848606,0.1753681392235609,0.06498722161372764,0.03529268589509554,0.32125407166123776,0.1474959283387622,0.14647801302931596,0.08031351791530944,0.0573086319218241,0.025447882736156356,0.011909609120521173,0.028298045602605862,0.3034405537459283,0.05148026315789474,0.17327302631578947,0.034375,0.3777138157894737,0.3631578947368421,0.013437576349865624,0.4798985874683086,0.2499094530967041,0.2701919594349873,0.6410007757951901,0.4114410299003322,0.09105066445182723,0.51,0.35744763382467026,0.06342125678820791,0.25193948797517457,0.287044220325834,0.7416906568961005,0.1020675215912065,0.0010468463752944257,0.2347328244274809,0.4228462377317339,0.2821701199563795,0.037350054525627036,0.022900763358778626,1973.0,1.013270239687275,0.9223845283407056,2.9844666186606315
_05019,0.67,AR,micropolitan,"Clark County, Arkansas",1867.0,848.0,0.9559499144221242,0.1989247311827957,0.34831029185867896,0.2423963133640553,0.1292626728110599,0.08110599078341015,0.38638110365322537,0.11261976738228212,0.14085156530204435,0.09806835066864784,0.0834656965722191,0.043603012758108316,0.014858841010401188,0.03386791002715581,0.428856893989855,0.05150468224384035,0.15542322029275388,0.036912446586053284,0.4264024002182016,0.32975725065915085,0.013770602940553366,0.2620837808807734,0.24489795918367346,0.4930182599355532,0.7787366240938902,0.5291403090324588,0.051591828269210833,0.467,0.4617420319871131,0.03739500632838569,0.11690254286043035,0.3006558508802209,0.7703821973854905,0.12683364933639354,0.0011974852809100891,0.2956762863304919,0.4566088117489986,0.17397555715312726,0.04488035329156825,0.028858991475813906,1975.0,1.0105191542809295,0.2713523131672598,3.1469018212267112
_05021,0.73,AR,non_core,"Clay County, Arkansas",1677.0,851.0,0.9915472495542494,0.2853384777271133,0.3956506488951245,0.2252718344440547,0.06024202034373904,0.03349701858996843,0.2421998942358541,0.14006194757120194,0.19052655435521645,0.13636020246279368,0.09639646445569236,0.04744277404245675,0.006345848757271285,0.03165369796781748,0.16952481680139006,0.04731208951593286,0.16322062758452932,0.02505473120895159,0.3661517878861591,0.3982607638044272,0.0021813649111872857,0.27460984393757504,0.2830132052821128,0.44237695078031214,0.6557308390339244,0.5008481110254434,0.06399383191981496,0.47600000000000003,0.5439061845595421,0.015775513053190006,0.09465307831914002,0.3192796314393411,0.8614779874213836,0.10110062893081763,0.0,0.3130225080385852,0.3435691318327974,0.2856913183279743,0.04389067524115756,0.01382636655948553,1970.0,0.9678103855547104,1.3083636945990311,3.2077110942066698
_05023,0.67,AR,non_core,"Cleburne County, Arkansas",2182.0,1227.0,0.9834700420535454,0.2027071102413568,0.3781800391389433,0.2835942596216569,0.09790171776473146,0.03761687323331159,0.25529600907887273,0.12270663892566673,0.18389445810478533,0.1219027804047664,0.10639303953092492,0.04600907887270664,0.023501040287497638,0.040051068658974835,0.17325515415169282,0.04409569532416186,0.1585508532698592,0.021422519869286318,0.33005204340985195,0.4458788881268407,0.008856555432547842,0.2467981297011588,0.2427322626550112,0.5104696076438301,0.658551010349926,0.4810828908977854,0.027215765054766347,0.444,0.6061113849186791,0.032528339083292265,0.08920650566781665,0.24967964514539184,0.7814447736793706,0.1390620210483294,0.0,0.2559151193633952,0.4,0.2359681697612732,0.06557029177718833,0.04254641909814324,1982.0,0.973765759646814,1.1401706499129771,3.89990236447765
_05025,0.66,AR,small_metro,"Cleveland County, Arkansas",851.0,420.0,0.991448754492502,0.13144240747146316,0.4832237979937738,0.25925285368384643,0.1020408163265306,0.024040124524386027,0.24055433989788474,0.10532458059810357,0.16936542669584245,0.14806710430342815,0.12516411378555795,0.05047410649161197,0.017359591539022612,0.03603209336250912,0.2322392414296134,0.0505306319343946,0.18523878437047755,0.03111432706222865,0.3763868789194405,0.35672937771345875,0.0023148148148148147,0.2769633507853403,0.2392670157068063,0.4837696335078534,0.7065281899109792,0.5218230403800475,0.04958432304038005,0.45299999999999996,0.5652818991097923,0.02670623145400593,0.13264094955489614,0.2551928783382789,0.7935633516961438,0.13279211365613222,0.0,0.1338773043215473,0.4128135388334844,0.3904502870957993,0.03535811423390753,0.027500755515261408,1978.0,0.9692620756131519,1.0858948270322373,3.5731319838634823
_05027,0.66,AR,micropolitan,"Columbia County, Arkansas",2283.0,1059.0,0.9655459971910112,0.1537090098694683,0.3894937917860554,0.2600445717924228,0.1294492199936326,0.06730340655842089,0.2812119366626066,0.09921843280552173,0.18275477060495326,0.11322574096630125,0.09561510353227773,0.057247259439707675,0.02202598457166057,0.049634591961023135,0.2707572066585465,0.05036122311827957,0.16990087365591394,0.03477822580645161,0.40872815860215056,0.3362315188172043,0.020953400296393875,0.26918465227817745,0.24180655475619506,0.4890087929656275,0.7232612507305669,0.5342967741935484,0.05625806451612903,0.47700000000000004,0.4608416130917592,0.04558737580362361,0.16481589713617767,0.2902785895187999,0.8192891373801917,0.07507987220447285,0.0039936102236421715,0.32842885070480504,0.4845148677847515,0.13427307336145694,0.0247967897931886,0.027986418355797918,1976.0,1.0044171779141104,1.006748466257669,3.3125153374233127
_05029,0.7,AR,non_core,"Conway County, Arkansas",1990.0,883.0,0.9798299284455044,0.18773112899717206,0.4436226524544993,0.22514683489232107,0.10064534841563337,0.042854035240374164,0.2544575400423089,0.13605318827440313,0.16869144756724086,0.10045330915684496,0.12650347537020248,0.05203989120580236,0.0133575098216984,0.041644001208824416,0.22272589906316104,0.048211201579077226,0.1850481125092524,0.031137429064890206,0.38282753515914136,0.3527757216876388,0.009408797710849216,0.17030290192755773,0.32662571489091297,0.5030713831815293,0.6720830788026878,0.5216299019607843,0.029044117647058824,0.48200000000000004,0.5189981673793524,0.029444105070250456,0.1209529627367135,0.3077580940745266,0.8176328502415459,0.11038647342995167,0.0030193236714975845,0.1865577889447236,0.4258793969849246,0.3150753768844221,0.05150753768844221,0.02097989949748744,1976.0,0.9910177302194798,0.9983988127782552,3.159767242052644
_05031,0.74,AR,small_metro,"Craighead County, Arkansas",7145.0,3059.0,0.9603493120858686,0.1726151301911946,0.3585615687068631,0.2426129364315969,0.14335375217266574,0.08285661249767967,0.22363593893843006,0.12094148037208535,0.17360777147254014,0.13376111240879926,0.112889707195757,0.05893183473254648,0.0232209840750766,0.0542738976902678,0.26708253754517103,0.057483890694540386,0.17911056249504548,0.021211057381968903,0.4516947329082817,0.2904997565201635,0.02030085051490041,0.2499761882084008,0.2098295075721497,0.5401943042194495,0.7811940043801018,0.6019899114822895,0.047802342870641855,0.46299999999999997,0.4993600500583065,0.040587047413180116,0.13933843397138712,0.2630336471458233,0.8313524541551016,0.09420444570967663,0.0009963703650985695,0.19070813038591236,0.6798301486199575,0.09052079430498314,0.02537779442987386,0.013563132259273136,1982.0,0.9808645010021556,1.1579624097114551,4.072722459630148
_05033,0.69,AR,medium_metro,"Crawford County, Arkansas",4183.0,1676.0,0.9427412992826608,0.2386542704065553,0.34649122807017546,0.29680113457295937,0.08065448051265889,0.03739888643765101,0.21284086684598394,0.1363248704323296,0.18124166283977344,0.13173259856983532,0.10761223731111548,0.056484943908679384,0.015373176758730784,0.039274858404950916,0.20907957751098866,0.0583637311099531,0.19906201146430436,0.026489491054368597,0.4099878408893521,0.3060969254820219,0.01840313244807627,0.2867109411685785,0.2863755282753069,0.4269135305561146,0.7614051522248244,0.5796108706323352,0.0373510643045205,0.429,0.6014051522248244,0.03625292740046839,0.11672131147540984,0.2088992974238876,0.8072685929352726,0.13874622652605167,0.0016858117379542868,0.1465580150814887,0.589759182680613,0.2351414903105489,0.015405821778967,0.013135490148382391,1981.0,0.9754639823843976,1.0046791443850267,4.895997168921045
_05035,0.64,AR,large_fringe_metro,"Crittenden County, Arkansas",3877.0,1641.0,0.9669724386361732,0.2330265397465801,0.3456155834331463,0.2738763159553678,0.11189560612746643,0.03558595473743932,0.23468199311322666,0.1082894470326109,0.15733238808993316,0.11466983998379585,0.1259368037269597,0.054587806360137735,0.021090743366416854,0.04238403889001418,0.32279218148673283,0.06889748244021783,0.21221687317496649,0.03170625838528925,0.4132665140872859,0.27391287191224056,0.006858368934270771,0.3647776686772338,0.25697853836442697,0.3782437929583392,0.7791941611677664,0.5734456665886575,0.06651584887016668,0.473,0.40481903619276144,0.0621375724855029,0.242001599680064,0.2645970805838832,0.8029850746268656,0.12742537313432836,0.007136194029850745,0.20706051873198847,0.5136887608069164,0.24116234390009605,0.02670509125840538,0.01138328530259366,1978.0,0.99284062121379,0.9190806623343246,4.076109703711863
_05037,0.69,AR,non_core,"Cross County, Arkansas",1401.0,639.0,0.9772480420739724,0.2412979830839297,0.4079375406636305,0.2170624593363696,0.10230969420949902,0.03139232270657124,0.2283842204809511,0.13124831126722508,0.17150770062145365,0.1255066198324777,0.11152391245609294,0.05039178600378276,0.014995947041340182,0.04235341799513645,0.21906241556336128,0.053235356312116726,0.20025375343624446,0.03134912243603299,0.3895115246352294,0.3256502431803764,0.005425243338120314,0.1530952380952381,0.3157142857142857,0.5311904761904762,0.7591016878225694,0.5689288410073423,0.05393535991216634,0.44,0.554191658529781,0.04240479843771795,0.1258195006277026,0.2534523643464918,0.8561971312982715,0.09930121368150056,0.0013485350006129705,0.23078839207871465,0.5389214098891518,0.14970731099763354,0.04857391954166148,0.032008967492838464,1975.0,0.95287936956961,0.923216811477066,3.8191149727217613
_05039,0.54,AR,non_core,"Dallas County, Arkansas",656.0,357.0,0.9788990825688072,0.20966288083648815,0.429421308815576,0.22426536866774832,0.09464575446187128,0.042004687218316204,0.2921469187029353,0.1264791762717074,0.17719379130167512,0.08467803903488551,0.1252497310588597,0.03135085292761641,0.0185953588443215,0.03365606270170585,0.2219148609190103,0.05479281078382427,0.1556415376934598,0.031078382426360462,0.35334498252621066,0.4051422865701448,0.003652300949598247,0.2998102466793169,0.2884250474383302,0.4117647058823529,0.6863815589930239,0.4697923222152297,0.059314033983637514,0.48700000000000004,0.4367606915377616,0.06369426751592358,0.14952987564452533,0.3290870488322717,0.8884681583476765,0.070223752151463,0.0,0.3650519031141869,0.4069204152249135,0.16020761245674742,0.030449826989619382,0.03737024221453287,1971.0,1.03831496976224,0.5350426642366001,2.2717670449838456
_05041,0.57,AR,non_core,"Desha County, Arkansas",1208.0,586.0,0.9614657210401892,0.3139099875297585,0.3749008048974039,0.1886407436798549,0.09001247024146923,0.03253599365151343,0.2581458313882924,0.13238726542806462,0.187844272243488,0.11390159648959015,0.09700308094482307,0.03911866305667072,0.011763607506301932,0.03295677341051256,0.290075623191112,0.06520667558622632,0.19252165340468985,0.03309626082670235,0.3742694176466446,0.3349059925357369,0.020601295770546698,0.4256858607175159,0.21736508893578532,0.3569490503466988,0.7372161553128792,0.5190209657527749,0.08149131960914524,0.47600000000000003,0.4390708961691801,0.03674813659213035,0.21875541688334196,0.2889582249956665,0.7364079490063742,0.1115485564304462,0.006749156355455568,0.3173605655930872,0.4736842105263158,0.14493322859387275,0.032010997643362134,0.032010997643362134,1973.0,0.951420355524573,0.9639682816312304,4.019083304287208
_05043,0.54,AR,non_core,"Drew County, Arkansas",1301.0,586.0,0.9625314142106466,0.19285360620564448,0.356329427298234,0.2523518732464103,0.13847169499917478,0.0599933982505364,0.26716239543221354,0.1234231841720887,0.151573496215642,0.11094144203956978,0.11532333023502855,0.05729650776789271,0.019054574425707082,0.043022175009958835,0.2808391979816757,0.05549715044541581,0.18037957173684505,0.0310407790626902,0.41553698887843743,0.3175455098766115,0.009198352853093748,0.3684985279685967,0.17787046123650638,0.453631010794897,0.7441588785046729,0.5554807433342309,0.07924858604901698,0.46299999999999997,0.4606697819314642,0.0480269989615784,0.17484423676012462,0.24428868120456906,0.8210265924551639,0.11440940012368585,0.0,0.17981191222570533,0.5389341692789968,0.20551724137931035,0.059310344827586216,0.016426332288401253,1977.0,0.9066083461402056,0.8684241636127202,4.204752334791347
_05045,0.73,AR,medium_metro,"Faulkner County, Arkansas",8023.0,3220.0,0.9587723175281893,0.12815984661183713,0.3189531930638949,0.2865095783507409,0.17987789494929107,0.08649948702423599,0.25905396306271644,0.10333301269719122,0.1400057714505579,0.10838303193535977,0.1268877452866487,0.06538572527895345,0.028268083878414774,0.0625,0.3174177568295498,0.05800736216172485,0.17846163181101088,0.04436511467982687,0.4618846324986853,0.2572812588487521,0.023107554466439483,0.1652673807849787,0.1856156168576037,0.6491170023574175,0.838789167877153,0.6210151314822976,0.049789432446990835,0.452,0.5342135297779622,0.04298090890226188,0.10725772981946463,0.2406619630628761,0.8088583274345232,0.12488623723328952,0.0015775103650520778,0.16963127275771148,0.4633993219771481,0.2991461934457791,0.051186539990792285,0.016636671828569042,1991.0,0.963356266826204,0.9309003888722704,4.680750822614418
_05047,0.63,AR,non_core,"Franklin County, Arkansas",1305.0,617.0,0.9693258757727408,0.18691588785046728,0.4133010680907877,0.2697763684913217,0.08820093457943927,0.04180574098798398,0.27499654266353196,0.1330383072880653,0.15965979809155026,0.1129857557737519,0.10385838749827134,0.05020052551514313,0.015903747752731297,0.033743603927534234,0.19568524408795465,0.05237088156723063,0.18777827248441675,0.03806767586821015,0.3646482635796973,0.3571349065004452,0.005377834451405444,0.2861083249749248,0.28535606820461384,0.4285356068204614,0.6764705882352942,0.5027295632698768,0.03611422172452408,0.444,0.5535294117647059,0.03808823529411765,0.09073529411764704,0.29411764705882354,0.7788677130044843,0.1226177130044843,0.0051849775784753365,0.21670901210581375,0.3884322223882828,0.32222388282767894,0.05156179943207293,0.021073083246151543,1975.0,1.0377768662838391,1.7921657095980312,3.387940935192781
_05049,0.59,AR,non_core,"Fulton County, Arkansas",855.0,499.0,0.994871333453302,0.1989728890481309,0.4504956407500298,0.25952466260599544,0.06055177355786456,0.03045503403797922,0.27747337950997625,0.1440090974878528,0.1776077742168924,0.1390468313863331,0.09231882559702263,0.040731934249974164,0.005892690995554637,0.031427685309624726,0.18546469554429856,0.03988145639288738,0.17408975444538527,0.020406435224386114,0.3399661303979678,0.42565622353937344,0.002564102564102564,0.2717755443886097,0.2311557788944724,0.4970686767169179,0.6816857206904282,0.4576786088413996,0.054473077728891685,0.418,0.5749831876260928,0.01950235373234701,0.0847343644922663,0.30464021519838597,0.7399222923749393,0.16245750364254494,0.0029140359397765905,0.22505040322580644,0.4261592741935484,0.2416834677419355,0.05115927419354839,0.05594758064516129,1976.0,0.9709686350512202,0.7658110192619547,3.7785072973935057
_05051,0.72,AR,small_metro,"Garland County, Arkansas",6126.0,3063.0,0.9391016444101092,0.14997754827121687,0.33195243130495244,0.3215956660920956,0.13437721801352898,0.062097136318206174,0.23822565043152724,0.12262408763708997,0.1850228012210902,0.123980854511878,0.10709664451451614,0.05553950327257196,0.021419328902903233,0.0560294468662454,0.22609012449592344,0.04700263784887679,0.15278250510551394,0.0244001021102791,0.35499276718856365,0.4208219877467665,0.018092122345121253,0.22365011370246973,0.32624676080173465,0.4501031254957957,0.6670630816959671,0.5017573906263979,0.04203678378343835,0.47100000000000003,0.4819544984488108,0.03624612202688728,0.11959669079627715,0.32456049638055845,0.7913886572143453,0.14141993327773145,0.005499374478732277,0.1787412361995326,0.601498912079942,0.1487092701533833,0.04996373599806592,0.02108684556907621,1978.0,0.9069051819636484,1.1224305584047922,4.505067082427276
_05053,0.65,AR,medium_metro,"Grant County, Arkansas",1548.0,641.0,0.9793789568887548,0.14561462919065354,0.4460717913985777,0.2426346088723332,0.10565526583135794,0.06002370470707755,0.18358743764490973,0.09829270006323332,0.16967610482681092,0.13735684676456122,0.14283706878381228,0.08255462657205087,0.027892924892854637,0.046160331623691424,0.21639851050375888,0.03593805414351578,0.19068447807069394,0.02583047641565197,0.41464712140915,0.3328998699609883,0.010487916096671226,0.11289111389236545,0.3131414267834793,0.5739674593241552,0.8194571515706008,0.6211349451180143,0.0275486046344788,0.37200000000000005,0.6302226288502593,0.042848429399207084,0.10292772186642267,0.20524550167734065,0.8599905078310394,0.10939724727100142,0.0,0.19693523285047287,0.322039985633904,0.409673171315695,0.05542918711840057,0.015922423081527595,1982.0,0.9661775171993088,1.4445385840647982,3.669874944928322
_05055,0.76,AR,micropolitan,"Greene County, Arkansas",3038.0,1250.0,0.9818055332584148,0.21282060827160035,0.42396604995719017,0.23612403677921304,0.09001228455496407,0.03707702043703235,0.2305784864559465,0.12006026554505793,0.18920870083806773,0.1494711070655074,0.1074421670485577,0.050189899243541856,0.016698578109796292,0.02912834677799052,0.17254151103298912,0.0568911680333071,0.17960955548221674,0.024574141301312483,0.4153994567286944,0.3235256784544693,0.005697934809654143,0.22354795137325528,0.2832057631697434,0.4932462854570013,0.7442044899951196,0.5711764894606821,0.04340851487054445,0.406,0.5541727672035139,0.02867252318204002,0.12798926305514885,0.2412152269399707,0.846092458530468,0.099127857265006,0.002337114518611412,0.18170019467877999,0.6009085009733939,0.18234912394548994,0.01409946315851572,0.020942717243820425,1978.0,1.017772196217224,0.6808996460783194,3.8673745100277808
_05057,0.61,AR,non_core,"Hempstead County, Arkansas",2023.0,919.0,0.8677836374667476,0.20891009272947186,0.40444832683779053,0.24741298212605836,0.10025534202392153,0.0389732562827577,0.23315549199713986,0.1411363511358011,0.1920136406138276,0.10884989824542103,0.11369011605522247,0.04592706671800231,0.016665749958748144,0.030196358836147626,0.24718112315054175,0.07020733238107606,0.18620958317101674,0.033805133532441675,0.3992555079426913,0.3105224429727741,0.061790941370052824,0.31755753526354863,0.2978841870824053,0.3845582776540461,0.8133869706112414,0.5843494798075848,0.040664503859492114,0.43799999999999994,0.5140239132864007,0.06995194993854062,0.16392893060677172,0.21477260029053524,0.8094574415131907,0.11040318566450973,0.0054753608760577405,0.1973103377476645,0.5316702597269274,0.2332409403551997,0.023098244533415458,0.014680217636792937,1977.0,0.965268094815566,1.0950690835340346,3.5813580090421264
_05059,0.61,AR,micropolitan,"Hot Spring County, Arkansas",2666.0,1184.0,0.9786783252059862,0.19661762683899356,0.38805628122278746,0.2979513268252441,0.08025115724826985,0.037123607864705074,0.240177736202058,0.1221546616775803,0.18354381041471785,0.12118023074524477,0.1016136576239476,0.06119426255067041,0.014967259120673529,0.03012940442781416,0.21488150919862803,0.052527671693960776,0.17172632532850024,0.025665091591688786,0.39170820117806976,0.35837271020778044,0.0033205780968343823,0.15489817154749516,0.3633120261632228,0.48178980228928203,0.7318181818181818,0.5111639896886774,0.06190759468570296,0.41100000000000003,0.5339622641509434,0.04305317324185249,0.10900514579759862,0.2784734133790738,0.8096043832084441,0.13995649021029732,0.00684876319394086,0.15526055408970976,0.4194426121372032,0.33533970976253297,0.06637532981530342,0.02358179419525066,1976.0,1.0093767022021634,1.1875729515212825,3.5538479495759083
_05061,0.6,AR,non_core,"Howard County, Arkansas",1381.0,615.0,0.9014468600863572,0.2329399141630901,0.41469957081545067,0.22854077253218885,0.08293991416309013,0.040879828326180256,0.2269636786544999,0.14725353372696368,0.21998568616926106,0.12220432993379855,0.08928251923421006,0.04813025585972446,0.016550366791912685,0.031222043299337983,0.21658615136876005,0.0656226179751923,0.1875129928625875,0.034578338299494145,0.3957452705980182,0.31654078026470794,0.06279379779695503,0.3177296664716208,0.2817437097717964,0.4005266237565828,0.7719201903715907,0.5897459083099738,0.031377158875124336,0.49,0.5487827201171518,0.04118616144975288,0.14351089145158338,0.24290682775032035,0.7958326603133581,0.14924890970764013,0.007107090938459054,0.3632626212793949,0.4328235487584279,0.15688209176122347,0.026147015293537246,0.020884722907416543,1976.0,0.9851925872093024,0.6079669331395349,5.060728561046512
_05063,0.69,AR,micropolitan,"Independence County, Arkansas",3221.0,1417.0,0.9719043312856652,0.176655337090737,0.3900098954523943,0.2879146409671729,0.09112420943940112,0.05429591705029471,0.2354368932038835,0.11632372119982612,0.20696275902043185,0.1328792928561078,0.10849876829445007,0.04959426170120272,0.018511809882625702,0.03789305897695986,0.1887769888421968,0.05746575137144399,0.16538265535537636,0.025540333942863997,0.3917083845439012,0.3599028747864145,0.016743079333758924,0.2655235126006755,0.2803325539101065,0.454143933489218,0.7402813387845608,0.5586509722888454,0.032729419578613334,0.446,0.5524218695863072,0.04511121890374888,0.10567528237821357,0.2560460120573765,0.7998908743691174,0.14390942572636747,0.0019096985404446867,0.18671935643215012,0.5762472655423047,0.19391715475266388,0.023216427916166817,0.019899795356714416,1979.0,0.9940084120307912,1.0093643361637965,3.077930322990239
