state,geoid,name,total_pop,total_hholds,speak_only_english,educ_less_than_hs,educ_hs_grad,educ_some_college,educ_college_grad,educ_post_grad,income_u10k,income_10k_to_u15k,income_15k_to_u25k,income_25k_to_u35k,income_35k_to_u50k,income_50k_to_u65k,income_65k_to_u75k,income_75k_or_more,marital_never_married,livinginarea_1_to_4,livinginarea_5_to_17,livinginarea_18_to_19,livinginarea_20_to_49,livinginarea_50_plus,citizenship_non_citizen,incomepovertyratio_u1,incomepovertyratio_1_to_2,incomepovertyratio_2_plus,hh_with_earnings,employ_employed,employ_unemployed,inequality_index_gini,hhtype_married_couple,hhtype_m_householder,hhtype_f_householder,hhtype_living_alone,traveltowork_drove_alone,traveltowork_carpooled,traveltowork_public_transit,commutetime_u10,commutetime_10_30,commutetime_30_60,commute_time_60_90,commutetime_90_plus,structure_year_built_median,worktype_for_profit,worktype_non_profit,worktype_government
KS,_20011,"Bourbon County, Kansas",1417,664,0.9803765387400435,0.13019671466234028,0.29314540661123506,0.36229973636179275,0.13770026363820725,0.07665787872642466,0.24474932249322492,0.13677168021680217,0.1839430894308943,0.1407520325203252,0.11297425474254742,0.04911924119241192,0.019139566395663957,0.03108062330623306,0.2369579945799458,0.053373477487340906,0.17832215683591077,0.036198166142055566,0.3599288353633502,0.37217736417134256,0.00788091068301226,0.2029633771316746,0.25188705619234,0.5451495666759855,0.7729918509895227,0.6174514038876889,0.020388768898488122,0.403,0.5340096457675038,0.03858307001496757,0.09695659404623316,0.2965241975719275,0.8175297661741501,0.09295653421316884,0.005738057667479558,0.35311572700296734,0.43931750741839765,0.14643916913946586,0.031899109792284865,0.029228486646884273,1956.0,0.9755595886267393,1.0040734018955435,3.980479935470861
KS,_20013,"Brown County, Kansas",1904,874,0.9607654479367116,0.11960725974412377,0.42011306158881284,0.2978280273728057,0.11454924129723297,0.04790240999702469,0.21792286362490548,0.1392740105873456,0.19599193345097052,0.1330980589866398,0.12162843458532896,0.058986639778169904,0.020292412402319132,0.0414671036047391,0.20758759768086715,0.04603606326181122,0.19180014102951545,0.03042208119270676,0.34421275309761257,0.38752896141835397,0.011567610690067811,0.251380042462845,0.35371549893842885,0.39490445859872614,0.7498798654493032,0.6232701178882625,0.030112762685802152,0.441,0.49855838539163866,0.04012493993272465,0.1280634310427679,0.31283037001441616,0.7588532883642496,0.09780775716694773,0.0006323777403035413,0.4142857142857143,0.39206349206349206,0.13764172335600908,0.035147392290249435,0.020861678004535148,1954.0,1.0107963342678998,1.0064024772984057,3.491735364271666
KS,_20015,"Butler County, Kansas",6154,2372,0.9681742328781119,0.08659094261690514,0.3001425972365639,0.3739981314844864,0.16334759305698973,0.07592073560505483,0.19333820484715625,0.08870214752567694,0.13382454431047783,0.12286363820890675,0.1482767019851419,0.08346527016603743,0.037896317947468845,0.08979823813583404,0.20996224576787237,0.050690797446877274,0.19928900379736608,0.03142926395734023,0.4022622606447443,0.3163286741536721,0.007506600082699832,0.10568805077956492,0.24268194983669195,0.6516299993837431,0.8448637316561844,0.6402515983530239,0.037656990337464565,0.419,0.6370649895178198,0.03786163522012578,0.08238993710691823,0.2091404612159329,0.8434517497348887,0.08195254506892895,0.0004970837751855779,0.20683796248136205,0.4838933388813759,0.28014147508582127,0.01782308679219113,0.011304136759249628,1975.0,1.0588996383097597,0.7651659952362749,3.3920957449936777
KS,_20017,"Chase County, Kansas",454,227,0.9556213017751479,0.09984947315604616,0.3868539889613648,0.30958354239839436,0.15955845459106874,0.04415454089312594,0.2211453744493392,0.08458149779735682,0.22202643171806166,0.1511013215859031,0.14185022026431718,0.07973568281938326,0.01277533039647577,0.033920704845814977,0.19339207048458149,0.04468517264725796,0.1976980365605958,0.04366960054163846,0.3276912660798917,0.3862559241706161,0.017708333333333333,0.10599721059972106,0.3695955369595537,0.5244072524407253,0.7794741306191688,0.7003530450132391,0.02559576345984113,0.403,0.5810008481764207,0.05089058524173028,0.043256997455470736,0.28498727735368956,0.7671680837148463,0.09352517985611511,0.0,0.39917127071823205,0.39157458563535913,0.14226519337016574,0.031767955801104975,0.03522099447513812,1944.0,1.1007927519818799,0.31013154455963066,1.850378952870459
KS,_20019,"Chautauqua County, Kansas",722,377,0.969205389056915,0.12040374909877433,0.37779379956741166,0.3067772170151406,0.13266041816870944,0.06236481614996395,0.238801359283287,0.11244979919678715,0.19956750077232005,0.13932653691689836,0.13592832869941304,0.04819277108433735,0.015755329008341055,0.054371331479765216,0.1872103799814643,0.033203631647211414,0.14915693904020752,0.036575875486381325,0.3284046692607004,0.45265888456549935,0.0031364349189754314,0.11598302687411598,0.272984441301273,0.611032531824611,0.7432188065099458,0.5688945201140323,0.017104846373139058,0.431,0.5334538878842676,0.02652200120554551,0.08740204942736589,0.295961422543701,0.7319884726224783,0.17694524495677233,0.0,0.3893805309734513,0.3008849557522124,0.2377581120943953,0.03185840707964602,0.040117994100294985,1946.0,0.9980754580810713,1.5160979912593722,3.679042540395333
KS,_20021,"Cherokee County, Kansas",1888,864,0.9754650177030868,0.1549217776547141,0.3905579399141631,0.31282015782915684,0.09012875536480687,0.051571369237159076,0.23790819018584744,0.12387875945359676,0.19493463094330774,0.1570029899747904,0.1151433429090696,0.04948115143342909,0.014715366125344433,0.030075628774110335,0.1823884622149264,0.04927094253311732,0.18226436672067092,0.02515963022967693,0.39488230248737255,0.3484227580291623,0.002817562808170932,0.23130792996910401,0.3553038105046344,0.41338825952626157,0.7723254759746147,0.6122558361124345,0.031086231538828012,0.435,0.5504306436990027,0.026971894832275613,0.10335448776065277,0.27901178603807797,0.8261866773035501,0.08925009972078181,0.0,0.26307612635939925,0.48720870015535994,0.2053858104609011,0.02848265147591921,0.015846711548420506,1963.0,1.0384984759280136,0.8245020668921458,2.9942795106267486
KS,_20023,"Cheyenne County, Kansas",519,298,0.9642991356632845,0.13272200772200773,0.3359073359073359,0.3614864864864865,0.11052123552123552,0.05936293436293436,0.29011824324324326,0.14189189189189189,0.18496621621621623,0.10599662162162163,0.15076013513513514,0.048986486486486486,0.010557432432432432,0.032939189189189186,0.16469594594594594,0.030882352941176472,0.14926470588235294,0.03455882352941177,0.2775735294117647,0.5077205882352941,0.018779342723004695,0.04809619238476954,0.25851703406813625,0.6933867735470942,0.6644736842105263,0.5763293310463122,0.004288164665523156,0.436,0.49122807017543857,0.04093567251461988,0.06725146198830409,0.3896198830409357,0.6917808219178082,0.1080669710806697,0.0,0.5747224594363791,0.22715627668659266,0.14005123825789922,0.03842869342442357,0.01964133219470538,1948.0,1.0317336707875011,1.5666309743989097,3.533485836659204
KS,_20025,"Clark County, Kansas",432,218,0.976593625498008,0.0733464309102816,0.4256712508185986,0.31761624099541585,0.15193189259986903,0.03143418467583497,0.21967410983705493,0.11406155703077851,0.22088111044055522,0.12733856366928184,0.14484007242003621,0.049487024743512374,0.02715751357875679,0.06336753168376584,0.12432106216053108,0.06678306416412047,0.18900043649061546,0.006547359231776516,0.281972937581842,0.45569620253164556,0.001875293014533521,0.15853658536585366,0.26480836236933797,0.5766550522648084,0.7244348762109796,0.6475662353666051,0.012939001848428836,0.491,0.5608180839612487,0.03659849300322928,0.04090419806243272,0.35306781485468247,0.833810888252149,0.03724928366762178,0.0,0.5916749256689792,0.23686818632309217,0.15262636273538158,0.015857284440039643,0.002973240832507433,1950.0,1.1225294913943145,1.2086637014117192,3.6144266099400504
KS,_20027,"Clay County, Kansas",983,429,0.9696709233791748,0.10623441396508729,0.3675810473815461,0.3371571072319202,0.1315045719035744,0.057522859517871984,0.23361983936874736,0.09370156404114414,0.20839791461180782,0.1465407918838946,0.13766380160631253,0.06242074115823588,0.01733126673242215,0.04339861913484571,0.19740735522051572,0.045831911747981346,0.16751961787785738,0.04458091663823496,0.3252587285340612,0.41680882520186513,0.004733317940429462,0.0969139144558744,0.32485110990795885,0.5782349756361668,0.8047192839707079,0.6283948843224602,0.015088374766489438,0.433,0.5481421209655547,0.04909140222403038,0.06861947382695958,0.31353403851369677,0.7344436733749711,0.14712005551700208,0.0037011334721258385,0.33032581453634086,0.39423558897243105,0.22932330827067668,0.02731829573934837,0.018796992481203006,1950.0,0.9817995288395774,0.8948248347138841,4.388783342199256
KS,_20029,"Cloud County, Kansas",1212,603,0.9770023790642347,0.11048513302034428,0.3755868544600939,0.3536776212832551,0.11815336463223787,0.04209702660406886,0.2764976958525346,0.14234511008704556,0.18599590373783922,0.14196108550947262,0.11533538146441372,0.055811571940604196,0.016897081413210446,0.01651305683563748,0.23348694316436253,0.04732072938807473,0.1544915538650856,0.03624566506320617,0.3435507327441548,0.4183913189394787,0.002028397565922921,0.17504332755632582,0.243789716926632,0.5811669555170422,0.6953883495145631,0.5866198099700638,0.026812443056097878,0.417,0.5300970873786408,0.021359223300970873,0.06868932038834952,0.3567961165048544,0.8002252252252252,0.0777027027027027,0.0038288288288288288,0.49394155381325733,0.36160608220479923,0.10810168686148729,0.015918270373010215,0.02043240674744595,1947.0,0.9694222222222222,1.2331555555555556,4.451555555555555
